COR-CRS328: Interface vlan114(MHI): Bits received
2022-11-23 13:54:15 1669211655 30936
2022-11-23 13:51:16 1669211476 39376
2022-11-23 13:48:15 1669211295 39416
2022-11-23 13:45:15 1669211115 31376
2022-11-23 13:42:15 1669210935 32320
2022-11-23 13:39:15 1669210755 30512
2022-11-23 13:36:15 1669210575 31488
2022-11-23 13:33:15 1669210395 30024
2022-11-23 13:30:15 1669210215 30888
2022-11-23 13:27:15 1669210035 32208
2022-11-23 13:24:15 1669209855 31008
2022-11-23 13:21:15 1669209675 38736
2022-11-23 13:18:15 1669209495 40448
2022-11-23 13:15:15 1669209315 30960
2022-11-23 13:12:15 1669209135 30480
2022-11-23 13:09:16 1669208956 31800
2022-11-23 13:06:15 1669208775 29760
2022-11-23 13:03:15 1669208595 32632
2022-11-23 13:00:15 1669208415 30144
2022-11-23 12:57:15 1669208235 32376
2022-11-23 12:54:15 1669208055 31656
2022-11-23 12:51:15 1669207875 38744
2022-11-23 12:48:15 1669207695 30704
2022-11-23 12:45:15 1669207515 40880
2022-11-23 12:42:15 1669207335 31360
2022-11-23 12:39:15 1669207155 30592
2022-11-23 12:36:15 1669206975 28352
2022-11-23 12:33:15 1669206795 30760
2022-11-23 12:30:15 1669206615 31136
2022-11-23 12:27:15 1669206435 31672
2022-11-23 12:24:15 1669206255 30800
2022-11-23 12:21:15 1669206075 38968
2022-11-23 12:18:15 1669205895 33432
2022-11-23 12:15:16 1669205716 40696
2022-11-23 12:12:15 1669205535 31144
2022-11-23 12:09:15 1669205355 30464
2022-11-23 12:06:15 1669205175 31000
2022-11-23 12:03:15 1669204995 32600
2022-11-23 12:00:15 1669204815 30200
2022-11-23 11:57:15 1669204635 31552
2022-11-23 11:54:15 1669204455 30672
2022-11-23 11:51:15 1669204275 39024
2022-11-23 11:48:15 1669204095 39512
2022-11-23 11:45:15 1669203915 31992
2022-11-23 11:42:15 1669203735 31008
2022-11-23 11:39:16 1669203556 30952
2022-11-23 11:36:15 1669203375 30904
2022-11-23 11:33:15 1669203195 30576
2022-11-23 11:30:15 1669203015 29984
2022-11-23 11:27:16 1669202836 31896
2022-11-23 11:24:15 1669202655 30952
2022-11-23 11:21:16 1669202476 38664
2022-11-23 11:18:15 1669202295 39672
2022-11-23 11:15:15 1669202115 31784
2022-11-23 11:12:15 1669201935 29736
2022-11-23 11:09:15 1669201755 32360
2022-11-23 11:06:15 1669201575 29320
2022-11-23 11:03:15 1669201395 34040
2022-11-23 11:00:15 1669201215 30208
2022-11-23 10:57:15 1669201035 31616
2022-11-23 10:54:15 1669200855 30784
2022-11-23 10:51:15 1669200675 39784
2022-11-23 10:48:15 1669200495 30808
2022-11-23 10:45:15 1669200315 40528
2022-11-23 10:42:15 1669200135 31664
2022-11-23 10:39:16 1669199956 30240
2022-11-23 10:36:15 1669199775 31168
2022-11-23 10:33:15 1669199595 31352
2022-11-23 10:30:15 1669199415 30040
2022-11-23 10:27:15 1669199235 32200
2022-11-23 10:24:15 1669199055 31152
2022-11-23 10:21:15 1669198875 39384
2022-11-23 10:18:15 1669198695 39272
2022-11-23 10:15:15 1669198515 31648
2022-11-23 10:12:15 1669198335 31792
2022-11-23 10:09:15 1669198155 29992
2022-11-23 10:06:15 1669197975 31792
2022-11-23 10:03:15 1669197795 28728
2022-11-23 10:00:15 1669197615 30488
2022-11-23 09:57:15 1669197435 31696
2022-11-23 09:54:15 1669197255 30192
2022-11-23 09:51:15 1669197075 39616
2022-11-23 09:48:15 1669196895 30648
2022-11-23 09:45:16 1669196716 40440
2022-11-23 09:42:16 1669196536 31680
2022-11-23 09:39:15 1669196355 29808
2022-11-23 09:36:15 1669196175 31480
2022-11-23 09:33:16 1669195996 30824
2022-11-23 09:30:15 1669195815 30256
2022-11-23 09:27:15 1669195635 31592
2022-11-23 09:24:15 1669195455 30864
2022-11-23 09:21:15 1669195275 39432
2022-11-23 09:18:16 1669195096 29976
2022-11-23 09:15:15 1669194915 40504
2022-11-23 09:12:15 1669194735 32312
2022-11-23 09:09:15 1669194555 30136
2022-11-23 09:06:15 1669194375 31152
2022-11-23 09:03:15 1669194195 32720
2022-11-23 09:00:15 1669194015 30576
2022-11-23 08:57:15 1669193835 31616
2022-11-23 08:54:15 1669193655 30232
2022-11-23 08:51:15 1669193475 39568
2022-11-23 08:48:15 1669193295 29824
2022-11-23 08:45:15 1669193115 40616
2022-11-23 08:42:15 1669192935 33136
2022-11-23 08:39:15 1669192755 29976
2022-11-23 08:36:15 1669192575 31328
2022-11-23 08:33:16 1669192396 31336
2022-11-23 08:30:15 1669192215 30464
2022-11-23 08:27:15 1669192035 31784
2022-11-23 08:24:15 1669191855 30576
2022-11-23 08:21:15 1669191675 40088
2022-11-23 08:18:15 1669191495 39016
2022-11-23 08:15:15 1669191315 32080
2022-11-23 08:12:15 1669191135 29848
2022-11-23 08:09:15 1669190955 30192
2022-11-23 08:06:16 1669190776 30944
2022-11-23 08:03:15 1669190595 32416
2022-11-23 08:00:15 1669190415 30632
2022-11-23 07:57:15 1669190235 31824
2022-11-23 07:54:15 1669190055 30808
2022-11-23 07:51:15 1669189875 40672
2022-11-23 07:48:15 1669189695 31024
2022-11-23 07:45:15 1669189515 40976
2022-11-23 07:42:15 1669189335 31768
2022-11-23 07:39:15 1669189155 30016
2022-11-23 07:36:16 1669188976 30968
2022-11-23 07:33:15 1669188795 30504
2022-11-23 07:30:15 1669188615 31200
2022-11-23 07:27:16 1669188436 31200
2022-11-23 07:24:16 1669188256 31256
2022-11-23 07:21:15 1669188075 40200
2022-11-23 07:18:15 1669187895 27984
2022-11-23 07:15:16 1669187716 41008
2022-11-23 07:12:16 1669187536 33704
2022-11-23 07:09:15 1669187355 27864
2022-11-23 07:06:15 1669187175 31496
2022-11-23 07:03:16 1669186996 32232
2022-11-23 07:00:15 1669186815 30968
2022-11-23 06:57:16 1669186636 30768
2022-11-23 06:54:16 1669186456 31152
2022-11-23 06:51:15 1669186275 39920
2022-11-23 06:48:15 1669186095 29904
2022-11-23 06:45:15 1669185915 40312
2022-11-23 06:42:15 1669185735 31808
2022-11-23 06:39:15 1669185555 30080
2022-11-23 06:36:15 1669185375 30856
2022-11-23 06:33:15 1669185195 30352
2022-11-23 06:30:15 1669185015 31144
2022-11-23 06:27:15 1669184835 31104
2022-11-23 06:24:15 1669184655 30360
2022-11-23 06:21:15 1669184475 40240
2022-11-23 06:18:15 1669184295 30464
2022-11-23 06:15:15 1669184115 40768
2022-11-23 06:12:15 1669183935 31384
2022-11-23 06:09:15 1669183755 30368
2022-11-23 06:06:15 1669183575 30776
2022-11-23 06:03:16 1669183396 33032
2022-11-23 06:00:15 1669183215 31256
2022-11-23 05:57:15 1669183035 31176
2022-11-23 05:54:16 1669182856 31624
2022-11-23 05:51:15 1669182675 40296
2022-11-23 05:48:15 1669182495 30008
2022-11-23 05:45:15 1669182315 41280
2022-11-23 05:42:16 1669182136 31112
2022-11-23 05:39:15 1669181955 30680
2022-11-23 05:36:15 1669181775 30472
2022-11-23 05:33:15 1669181595 30208
2022-11-23 05:30:15 1669181415 31624
2022-11-23 05:27:15 1669181235 31384
2022-11-23 05:24:15 1669181055 30112
2022-11-23 05:21:15 1669180875 39912
2022-11-23 05:18:15 1669180695 27960
2022-11-23 05:15:15 1669180515 40848
2022-11-23 05:12:16 1669180336 31424
2022-11-23 05:09:15 1669180155 31792
2022-11-23 05:06:15 1669179975 30200
2022-11-23 05:03:15 1669179795 32808
2022-11-23 05:00:16 1669179616 31360
2022-11-23 04:57:16 1669179436 30912
2022-11-23 04:54:15 1669179255 30872
2022-11-23 04:51:15 1669179075 39608
2022-11-23 04:48:15 1669178895 30424
2022-11-23 04:45:15 1669178715 40784
2022-11-23 04:42:15 1669178535 32112
2022-11-23 04:39:15 1669178355 30632
2022-11-23 04:36:15 1669178175 30752
2022-11-23 04:33:15 1669177995 30728
2022-11-23 04:30:15 1669177815 31480
2022-11-23 04:27:16 1669177636 30712
2022-11-23 04:24:15 1669177455 31200
2022-11-23 04:21:15 1669177275 38544
2022-11-23 04:18:15 1669177095 30328
2022-11-23 04:15:15 1669176915 39624
2022-11-23 04:12:15 1669176735 31728
2022-11-23 04:09:15 1669176555 30560
2022-11-23 04:06:15 1669176375 29928
2022-11-23 04:03:15 1669176195 32472
2022-11-23 04:00:15 1669176015 31728
2022-11-23 03:57:15 1669175835 31064
2022-11-23 03:54:15 1669175655 30648
2022-11-23 03:51:15 1669175475 39616
2022-11-23 03:48:15 1669175295 31176
2022-11-23 03:45:15 1669175115 39872
2022-11-23 03:42:15 1669174935 31528
2022-11-23 03:39:15 1669174755 31240
2022-11-23 03:36:15 1669174575 29696
2022-11-23 03:33:16 1669174396 30888
2022-11-23 03:30:15 1669174215 31568
2022-11-23 03:27:16 1669174036 31112
2022-11-23 03:24:15 1669173855 30536
2022-11-23 03:21:15 1669173675 39872
2022-11-23 03:18:16 1669173496 30688
2022-11-23 03:15:15 1669173315 40016
2022-11-23 03:12:15 1669173135 31376
2022-11-23 03:09:15 1669172955 31032
2022-11-23 03:06:15 1669172775 30136
2022-11-23 03:03:15 1669172595 33008
2022-11-23 03:00:15 1669172415 30856
2022-11-23 02:57:15 1669172235 33008
2022-11-23 02:54:15 1669172055 30208
2022-11-23 02:51:15 1669171875 39568
2022-11-23 02:48:15 1669171695 30784
2022-11-23 02:45:15 1669171515 39960
2022-11-23 02:42:15 1669171335 32368
2022-11-23 02:39:15 1669171155 30752
2022-11-23 02:36:15 1669170975 30344
2022-11-23 02:33:15 1669170795 31072
2022-11-23 02:30:15 1669170615 30488
2022-11-23 02:27:15 1669170435 31520
2022-11-23 02:24:15 1669170255 29880
2022-11-23 02:21:15 1669170075 39912
2022-11-23 02:18:15 1669169895 31200
2022-11-23 02:15:15 1669169715 36224
2022-11-23 02:12:16 1669169536 31504
2022-11-23 02:09:15 1669169355 31304
2022-11-23 02:06:15 1669169175 31128
2022-11-23 02:03:15 1669168995 32688
2022-11-23 02:00:16 1669168816 30544
2022-11-23 01:57:15 1669168635 31928
2022-11-23 01:54:15 1669168455 30968
2022-11-23 01:51:15 1669168275 39704
2022-11-23 01:48:15 1669168095 32448
2022-11-23 01:45:15 1669167915 39944
2022-11-23 01:42:15 1669167735 32192
2022-11-23 01:39:16 1669167556 30816
2022-11-23 01:36:16 1669167376 30224
2022-11-23 01:33:15 1669167195 31168
2022-11-23 01:30:16 1669167016 30960
2022-11-23 01:27:15 1669166835 31800
2022-11-23 01:24:15 1669166655 29584
2022-11-23 01:21:15 1669166475 40560
2022-11-23 01:18:15 1669166295 28416
2022-11-23 01:00:15 1669165215 31184
2022-11-23 00:57:15 1669165035 30936
2022-11-23 00:54:15 1669164855 31520
2022-11-23 00:51:15 1669164675 40088
2022-11-23 00:48:15 1669164495 31264
2022-11-23 00:45:15 1669164315 39640
2022-11-23 00:42:15 1669164135 31336
2022-11-23 00:39:15 1669163955 31344
2022-11-23 00:36:15 1669163775 31240
2022-11-23 00:33:15 1669163595 29864
2022-11-23 00:30:15 1669163415 30800
2022-11-23 00:27:15 1669163235 32008
2022-11-23 00:24:15 1669163055 30536
2022-11-23 00:21:15 1669162875 39912
2022-11-23 00:18:15 1669162695 31168
2022-11-23 00:15:15 1669162515 40448
2022-11-23 00:12:15 1669162335 31312
2022-11-23 00:09:15 1669162155 30664
2022-11-23 00:06:15 1669161975 31048
2022-11-23 00:03:15 1669161795 32128
2022-11-23 00:00:15 1669161615 31016
2022-11-22 23:57:15 1669161435 31288
2022-11-22 23:54:16 1669161256 32576
2022-11-22 23:51:15 1669161075 35872
2022-11-22 23:48:15 1669160895 27912
2022-11-22 23:45:15 1669160715 44568
2022-11-22 23:42:15 1669160535 27376
2022-11-22 23:39:15 1669160355 27880
2022-11-22 23:36:15 1669160175 27664
2022-11-22 23:33:15 1669159995 26160
2022-11-22 23:30:15 1669159815 26264
2022-11-22 23:27:15 1669159635 28456
2022-11-22 23:24:15 1669159455 27176
2022-11-22 23:21:15 1669159275 26056
2022-11-22 23:18:15 1669159095 26760
2022-11-22 23:15:15 1669158915 45808
2022-11-22 23:12:15 1669158735 27024
2022-11-22 23:09:16 1669158556 26848
2022-11-22 23:06:15 1669158375 28096
2022-11-22 23:03:15 1669158195 28024
2022-11-22 23:00:15 1669158015 27080
2022-11-22 22:57:15 1669157835 28120
2022-11-22 22:54:15 1669157655 26704
2022-11-22 22:51:15 1669157475 27704
2022-11-22 22:48:16 1669157296 27000
2022-11-22 22:45:15 1669157115 46040
2022-11-22 22:42:16 1669156936 26680
2022-11-22 22:39:15 1669156755 26792
2022-11-22 22:36:15 1669156575 28432
2022-11-22 22:33:15 1669156395 26472
2022-11-22 22:30:15 1669156215 27016
2022-11-22 22:27:15 1669156035 28032
2022-11-22 22:24:15 1669155855 27048
2022-11-22 22:21:15 1669155675 25648
2022-11-22 22:18:16 1669155496 27064
2022-11-22 22:15:15 1669155315 46080
2022-11-22 22:12:16 1669155136 27368
2022-11-22 22:09:15 1669154955 27184
2022-11-22 22:06:16 1669154776 28472
2022-11-22 22:03:15 1669154595 27784
2022-11-22 22:00:15 1669154415 25544
2022-11-22 21:57:15 1669154235 27400
2022-11-22 21:54:15 1669154055 27760
2022-11-22 21:51:15 1669153875 26528
2022-11-22 21:48:15 1669153695 26776
2022-11-22 21:45:15 1669153515 46808
2022-11-22 21:42:16 1669153336 26752
2022-11-22 21:39:15 1669153155 27104
2022-11-22 21:36:15 1669152975 28480
2022-11-22 21:33:15 1669152795 26720
2022-11-22 21:30:15 1669152615 26752
2022-11-22 21:27:15 1669152435 27344
2022-11-22 21:24:15 1669152255 28160
2022-11-22 21:21:15 1669152075 27192
2022-11-22 21:18:15 1669151895 26384
2022-11-22 21:15:16 1669151716 46456
2022-11-22 21:12:15 1669151535 26568
2022-11-22 21:09:15 1669151355 27320
2022-11-22 21:06:15 1669151175 27992
2022-11-22 21:03:15 1669150995 28304
2022-11-22 21:00:15 1669150815 26784
2022-11-22 20:57:15 1669150635 27816
2022-11-22 20:54:15 1669150455 27904
2022-11-22 20:51:15 1669150275 26968
2022-11-22 20:48:16 1669150096 26760
2022-11-22 20:45:15 1669149915 46744
2022-11-22 20:42:15 1669149735 26360
2022-11-22 20:39:16 1669149556 27344
2022-11-22 20:36:16 1669149376 28112
2022-11-22 20:33:16 1669149196 26768
2022-11-22 20:30:15 1669149015 26584
2022-11-22 20:27:15 1669148835 27144
2022-11-22 20:24:15 1669148655 28288
2022-11-22 20:21:15 1669148475 26736
2022-11-22 20:18:15 1669148295 26752
2022-11-22 20:15:15 1669148115 46440
2022-11-22 20:12:15 1669147935 26728
2022-11-22 20:09:15 1669147755 27880
2022-11-22 20:06:15 1669147575 27160
2022-11-22 20:03:15 1669147395 28768
2022-11-22 20:00:16 1669147216 25864
2022-11-22 19:57:16 1669147036 27120
2022-11-22 19:54:15 1669146855 27848
2022-11-22 19:51:15 1669146675 27032
2022-11-22 19:48:16 1669146496 26448
2022-11-22 19:45:16 1669146316 46424
2022-11-22 19:42:15 1669146135 26704
2022-11-22 19:39:15 1669145955 26600
2022-11-22 19:36:15 1669145775 26512
2022-11-22 19:33:15 1669145595 27488
2022-11-22 19:30:15 1669145415 27080
2022-11-22 19:27:15 1669145235 27128
2022-11-22 19:24:15 1669145055 28720
2022-11-22 19:21:16 1669144876 27240
2022-11-22 19:18:15 1669144695 26496
2022-11-22 19:15:15 1669144515 47240
2022-11-22 19:12:16 1669144336 26504
2022-11-22 19:09:15 1669144155 27896
2022-11-22 19:06:15 1669143975 26776
2022-11-22 19:03:15 1669143795 28680
2022-11-22 19:00:15 1669143615 26856
2022-11-22 18:57:15 1669143435 27672
2022-11-22 18:54:16 1669143256 28432
2022-11-22 18:51:15 1669143075 25416
2022-11-22 18:48:15 1669142895 27376
2022-11-22 18:45:15 1669142715 45352
2022-11-22 18:42:15 1669142535 27344
2022-11-22 18:39:15 1669142355 26448
2022-11-22 18:36:15 1669142175 27080
2022-11-22 18:33:15 1669141995 27504
2022-11-22 18:30:15 1669141815 26416
2022-11-22 18:27:15 1669141635 26680
2022-11-22 18:24:16 1669141456 28480
2022-11-22 18:21:15 1669141275 26928
2022-11-22 18:18:15 1669141095 26656
2022-11-22 18:15:16 1669140916 45288
2022-11-22 18:12:16 1669140736 27384
2022-11-22 18:09:16 1669140556 26760
2022-11-22 18:06:15 1669140375 27040
2022-11-22 18:03:15 1669140195 29552
2022-11-22 18:00:15 1669140015 26552
2022-11-22 17:57:15 1669139835 27176
2022-11-22 17:54:15 1669139655 28560
2022-11-22 17:51:15 1669139475 26480
2022-11-22 17:48:15 1669139295 26120
2022-11-22 17:45:15 1669139115 45016
2022-11-22 17:42:16 1669138936 27960
2022-11-22 17:39:15 1669138755 27144
2022-11-22 17:36:15 1669138575 26664
2022-11-22 17:33:15 1669138395 27520
2022-11-22 17:30:15 1669138215 26888
2022-11-22 17:27:15 1669138035 26648
2022-11-22 17:24:15 1669137855 28248
2022-11-22 17:21:15 1669137675 26584
2022-11-22 17:18:15 1669137495 26584
2022-11-22 17:15:15 1669137315 45512
2022-11-22 17:12:15 1669137135 27872
2022-11-22 17:09:15 1669136955 27464
2022-11-22 17:06:15 1669136775 27296
2022-11-22 17:03:15 1669136595 29488
2022-11-22 17:00:15 1669136415 26512
2022-11-22 16:57:15 1669136235 26648
2022-11-22 16:54:15 1669136055 28464
2022-11-22 16:51:16 1669135876 27192
2022-11-22 16:48:16 1669135696 26456
2022-11-22 16:45:15 1669135515 44720
2022-11-22 16:42:15 1669135335 27128
2022-11-22 16:39:16 1669135156 27144
2022-11-22 16:36:15 1669134975 26704
2022-11-22 16:33:15 1669134795 27648
2022-11-22 16:30:16 1669134616 26440
2022-11-22 16:27:15 1669134435 26888
2022-11-22 16:24:15 1669134255 27480
2022-11-22 16:21:16 1669134076 27376
2022-11-22 16:18:15 1669133895 25992
2022-11-22 16:15:15 1669133715 45320
2022-11-22 16:12:15 1669133535 28000
2022-11-22 16:09:15 1669133355 26976
2022-11-22 16:06:15 1669133175 26800
2022-11-22 16:03:15 1669132995 29928
2022-11-22 16:00:15 1669132815 26488
2022-11-22 15:57:16 1669132636 26656
2022-11-22 15:54:16 1669132456 27680
2022-11-22 15:51:15 1669132275 28256
2022-11-22 15:48:16 1669132096 26208
2022-11-22 15:45:15 1669131915 45056
2022-11-22 15:42:16 1669131736 28280
2022-11-22 15:39:16 1669131556 27632
2022-11-22 15:36:15 1669131375 26816
2022-11-22 15:33:16 1669131196 27584
2022-11-22 15:30:15 1669131015 26640
2022-11-22 15:27:15 1669130835 27264
2022-11-22 15:24:15 1669130655 27944
2022-11-22 15:21:15 1669130475 27616
2022-11-22 15:18:15 1669130295 26160
2022-11-22 15:15:15 1669130115 44584
2022-11-22 15:12:15 1669129935 28000
2022-11-22 15:09:15 1669129755 27144
2022-11-22 15:06:15 1669129575 26664
2022-11-22 15:03:15 1669129395 28720
2022-11-22 15:00:15 1669129215 27568
2022-11-22 14:57:15 1669129035 26680
2022-11-22 14:54:15 1669128855 27080
2022-11-22 14:51:15 1669128675 27296
2022-11-22 14:48:16 1669128496 28608
2022-11-22 14:45:15 1669128315 44944
2022-11-22 14:42:15 1669128135 26056
2022-11-22 14:39:15 1669127955 27176
2022-11-22 14:36:15 1669127775 26944
2022-11-22 14:33:16 1669127596 26752
